Rating,Note ID,Investment Amount,Term,Purchase Date,Payment Due Date,Payments Received,Principal Outstanding,Yield,Status,Sub Status
"AA",2246225-185,$25.000000,5 Years,2024-07-31,2025-01-29,$2.871242,$23.563016,14.0000000%,current,
"AA",2251120-172,$25.000000,3 Years,2024-07-30,2025-01-26,$3.846237,$21.901342,7.5000000%,current,
"AA",2247717-182,$25.000000,3 Years,2024-07-30,2025-01-26,$13.594640,$11.944444,7.5000000%,current,
"AA",2247714-152,$25.000000,3 Years,2024-07-30,2025-01-26,$3.850115,$21.868731,7.5000000%,current,
"AA",2245718-66,$25.000000,2 Years,2024-07-30,2025-01-26,$5.613834,$20.160559,8.0000000%,current,
"AA",2245712-241,$25.000000,3 Years,2024-07-30,2024-09-26,$25.075275,$0.000000,9.1600000%,paid,
"A",2250556-520,$25.000000,3 Years,2024-07-29,2025-02-25,$3.975346,$21.994135,9.7100000%,current,
"AA",2249875-220,$25.000000,3 Years,2024-07-26,2025-02-24,$3.877550,$21.924225,8.0400000%,current,
"A",2244662-518,$25.000000,4 Years,2024-07-26,2025-02-24,$3.202623,$22.933051,11.2000000%,current,
"AA",2244416-116,$25.000000,3 Years,2024-07-26,2025-02-24,$3.846167,$21.901444,7.5000000%,current,
"AA",2245566-612,$25.000000,3 Years,2024-07-25,2025-02-23,$4.141850,$22.108740,12.5000000%,current,
"AA",2243267-92,$25.000000,5 Years,2024-07-24,2025-02-22,$8.100800,$18.288150,14.0000000%,current,
"AA",2248051-185,$25.000000,3 Years,2024-07-22,2025-02-18,$4.616875,$21.270250,7.5000000%,current,
"AA",2244267-189,$25.000000,4 Years,2024-07-22,2025-02-18,$4.449631,$21.374211,7.0100000%,current,
"AA",2242706-453,$25.000000,3 Years,2024-07-22,2025-02-18,$4.651590,$21.295103,8.0000000%,current,
"AA",2242058-162,$25.000000,2 Years,2024-07-22,2025-02-01,$7.554472,$18.367639,9.1600000%,current,
"AA",2242055-418,$25.000000,3 Years,2024-07-22,2025-01-26,$4.472684,$21.243171,7.0000000%,current,
"AA",2246392-166,$25.000000,5 Years,2024-07-18,2025-02-16,$3.147501,$23.086615,10.1100000%,current,
"AA",2243115-183,$25.000000,3 Years,2024-07-18,2025-02-16,$4.651675,$21.295025,8.0000000%,current,
"AA",2243112-159,$25.000000,3 Years,2024-07-18,2025-02-16,$4.778107,$21.383536,9.8000000%,current,
"AA",2240885-230,$25.000000,5 Years,2024-07-18,2025-02-16,$2.686729,$23.722125,11.4600000%,current,
"AA",2240753-71,$25.000000,3 Years,2024-07-18,2024-09-16,$25.162619,$0.000000,7.0000000%,paid,
"AA",2246116-326,$25.000000,5 Years,2024-07-17,2025-02-15,$3.041548,$23.016694,8.6800000%,current,
"A",2242938-189,$25.000000,3 Years,2024-07-17,2025-02-21,$4.814475,$21.431850,10.3400000%,current,
"AA",2240555-416,$25.000000,5 Years,2024-07-17,2025-02-15,$3.028333,$23.007764,8.5000000%,current,
"AA",2242993-435,$25.000000,3 Years,2024-07-10,2025-02-08,$4.690225,$21.254179,8.0000000%,current,
"AA",2237717-157,$25.000000,3 Years,2024-07-10,2025-02-08,$4.651679,$21.295036,8.0000000%,current,
"AA",2237630-229,$25.000000,4 Years,2024-07-10,2025-02-08,$5.636446,$20.468321,9.7300000%,current,
"AA",2242420-60,$25.000000,5 Years,2024-07-09,2024-11-05,$25.353984,$0.000000,9.5000000%,paid,
"AA",2239404-215,$25.000000,2 Years,2024-07-09,2024-09-05,$25.284804,$0.000000,8.3500000%,paid,
"A",2239179-180,$25.000000,3 Years,2024-07-09,2025-02-05,$5.765000,$20.767033,11.9600000%,current,
"AA",2238717-295,$25.000000,4 Years,2024-07-08,2025-02-03,$3.625050,$22.361067,8.1800000%,current,
"A",2236529-223,$25.000000,3 Years,2024-07-08,2025-02-03,$4.918778,$21.478889,11.7700000%,current,
"AA",2236235-262,$25.000000,2 Years,2024-07-08,2025-02-03,$6.669583,$19.126000,6.9900000%,current,
"AA",2236232-289,$25.000000,5 Years,2024-07-08,2025-02-03,$3.041593,$23.016614,8.6800000%,current,
"AA",2234909-252,$25.000000,4 Years,2024-07-05,2025-02-10,$3.665935,$22.448304,8.8300000%,current,
"AA",2240281-138,$25.000000,3 Years,2024-07-03,2025-02-01,$4.589167,$21.250300,7.1000000%,current,
"AA",2240275-96,$25.000000,4 Years,2024-07-03,2025-02-01,$16.789750,$9.033700,8.5500000%,current,
"AA",2240272-209,$25.000000,2 Years,2024-07-03,2025-02-01,$6.704525,$19.149500,7.5000000%,current,
"AA",2236983-155,$25.000000,2 Years,2024-07-03,2025-02-01,$6.669529,$19.126029,6.9900000%,current,
"AA",2234414-392,$25.000000,5 Years,2024-07-03,2025-02-05,$2.924270,$22.958628,7.1000000%,current,
"AA",2235993-307,$25.000000,5 Years,2024-07-01,2025-01-27,$15.129817,$11.608650,14.0000000%,current,
"A",2233667-320,$25.000000,5 Years,2024-07-01,2025-01-27,$3.087200,$23.039633,9.2900000%,current,
"A",2233661-244,$25.000000,4 Years,2024-07-01,2025-02-20,$3.730636,$22.619341,9.8700000%,current,
"AA",2233526-209,$25.000000,3 Years,2024-07-01,2024-11-27,$25.507025,$0.000000,7.5000000%,paid,
"AA",2233767-216,$25.000000,5 Years,2024-06-26,2025-02-24,$3.146000,$23.077469,10.0800000%,current,
"AA",2231291-400,$25.000000,4 Years,2024-06-26,2025-02-24,$3.764764,$22.449250,10.1100000%,current,
"A",2236138-399,$25.000000,5 Years,2024-06-25,2025-02-21,$3.847703,$22.858691,12.0800000%,current,
"AA",2235934-200,$25.000000,2 Years,2024-06-25,2025-02-21,$7.784520,$18.120063,6.9900000%,current,
"AA",2235928-195,$25.000000,4 Years,2024-06-25,2025-02-21,$4.373629,$22.000806,9.8800000%,current,
"AA",2235925-275,$25.000000,5 Years,2024-06-25,2025-02-21,$3.536263,$22.662937,8.5200000%,current,
"A",2232585-445,$25.000000,2 Years,2024-06-25,2025-02-21,$8.067160,$18.296960,10.5000000%,current,
"A",2232555-185,$25.000000,4 Years,2024-06-25,2025-02-21,$11.297529,$14.936206,12.2800000%,current,
"A",2230184-465,$25.000000,5 Years,2024-06-25,2025-02-21,$3.803102,$22.831857,11.5800000%,current,
"A",2230178-605,$25.000000,5 Years,2024-06-25,2024-07-21,$25.000000,$0.000000,9.0900000%,cancelled,
"AA",2234707-210,$25.000000,4 Years,2024-06-24,2025-02-20,$4.583200,$22.135000,12.3200000%,current,
"A",2233603-236,$25.000000,4 Years,2024-06-18,2025-02-14,$4.553587,$22.116603,11.9800000%,current,
"AA",2230305-284,$25.000000,3 Years,2024-06-18,2024-12-14,$25.787330,$0.000000,8.0000000%,paid,
"AA",2230191-514,$25.000000,3 Years,2024-06-17,2025-02-13,$6.217397,$19.738843,8.0100000%,current,
"AA",2230107-126,$25.000000,2 Years,2024-06-17,2025-02-13,$7.784706,$18.118500,6.9900000%,current,
"AA",2227625-277,$25.000000,2 Years,2024-06-17,2025-02-16,$12.012250,$14.008300,8.6600000%,current,
"AA",2233240-117,$25.000000,3 Years,2024-06-14,2025-02-12,$5.676360,$20.821806,11.0000000%,current,
"AA",2232871-281,$25.000000,4 Years,2024-06-14,2025-02-12,$11.749030,$14.698279,10.1800000%,current,
"AA",2229612-266,$25.000000,5 Years,2024-06-14,2025-02-12,$3.592960,$22.700020,9.1800000%,current,
"AA",2227037-179,$25.000000,3 Years,2024-06-14,2024-07-12,$25.000000,$0.000000,7.0000000%,cancelled,
"AA",2229462-118,$25.000000,3 Years,2024-06-13,2025-02-25,$4.769711,$21.473947,9.8000000%,current,
"AA",2226875-66,$25.000000,2 Years,2024-06-13,2025-02-11,$7.785325,$18.120575,7.0000000%,current,
"AA",2226833-363,$25.000000,3 Years,2024-06-13,2025-02-11,$5.561009,$20.745840,9.6100000%,current,
"AA",2226824-153,$25.000000,4 Years,2024-06-13,2025-02-11,$4.277500,$21.887177,8.6800000%,current,
"AA",2231323-100,$25.000000,2 Years,2024-06-11,2024-07-07,$25.048618,$0.000000,7.1000000%,paid,
"AA",2223899-492,$25.000000,2 Years,2024-06-06,2024-07-04,$25.004786,$0.000000,6.9900000%,paid,
"AA",2229088-263,$25.000000,4 Years,2024-06-05,2025-02-03,$4.259357,$21.924179,8.5200000%,current,
"AA",2229082-133,$25.000000,4 Years,2024-06-05,2025-02-03,$4.216000,$21.894625,8.0000000%,current,
"AA",2223515-441,$25.000000,4 Years,2024-06-05,2025-02-03,$4.230956,$21.904913,8.1800000%,current,
"AA",2228437-509,$25.000000,3 Years,2024-06-04,2025-01-31,$5.523964,$20.721091,9.1600000%,current,
"A",2225070-231,$25.000000,5 Years,2024-06-04,2025-01-31,$3.809280,$22.835671,11.6500000%,current,
"A",2224935-259,$25.000000,3 Years,2024-06-04,2025-01-31,$5.704711,$20.840279,11.3400000%,current,
"AA",2221610-96,$25.000000,3 Years,2024-05-30,2025-02-21,$5.507777,$20.885806,9.1600000%,current,
"AA",2225740-282,$25.000000,3 Years,2024-05-29,2025-02-24,$5.760033,$20.876883,12.0000000%,current,
"AA",2222403-376,$25.000000,2 Years,2024-05-29,2024-12-24,$25.806367,$0.000000,6.9900000%,paid,
"AA",2219858-253,$25.000000,3 Years,2024-05-29,2025-02-24,$5.429183,$20.657350,8.0000000%,current,
"AA",2225038-688,$25.000000,3 Years,2024-05-24,2025-02-22,$6.114109,$19.958025,7.0000000%,current,
"AA",2225026-254,$25.000000,5 Years,2024-05-24,2025-02-22,$4.157419,$22.395613,9.6900000%,current,
"AA",2224984-204,$25.000000,2 Years,2024-05-24,2025-02-22,$8.899638,$17.113187,6.9900000%,current,
"AA",2221671-190,$25.000000,2 Years,2024-05-24,2025-02-22,$8.899604,$17.113208,6.9900000%,current,
"AA",2221659-149,$25.000000,4 Years,2024-05-24,2025-02-22,$4.970541,$21.541125,9.5800000%,current,
"A",2219162-55,$25.000000,4 Years,2024-05-24,2025-02-22,$5.126286,$21.641333,11.1800000%,current,
"AA",2219150-239,$25.000000,5 Years,2024-05-24,2025-02-22,$4.106969,$22.363422,9.1800000%,current,
"AA",2219144-243,$25.000000,3 Years,2024-05-24,2025-02-22,$6.117913,$19.927862,7.0000000%,current,
"AA",2219111-339,$25.000000,4 Years,2024-05-24,2025-02-22,$5.028676,$21.578853,10.1800000%,current,
"AA",2224741-407,$25.000000,2 Years,2024-05-23,2025-02-21,$8.899601,$17.113212,6.9900000%,current,
"AA",2224636-294,$25.000000,5 Years,2024-05-23,2025-02-21,$4.106925,$22.363450,9.1800000%,current,
"AA",2224633-499,$25.000000,4 Years,2024-05-23,2025-02-21,$4.977379,$21.545463,9.6500000%,current,
"AA",2218631-203,$25.000000,3 Years,2024-05-23,2025-02-21,$6.188039,$20.007846,7.8000000%,current,
"AA",2224105-205,$25.000000,5 Years,2024-05-21,2025-01-31,$4.011815,$23.107593,14.0000000%,current,
"AA",2218148-167,$25.000000,3 Years,2024-05-21,2025-02-17,$6.357190,$20.119667,9.6100000%,current,
"A",2223790-129,$25.000000,5 Years,2024-05-17,2024-11-15,$2.636500,$23.410824,10.1200000%,late,late_61_to_90
"AA",2220832-588,$25.000000,3 Years,2024-05-10,2025-02-08,$6.441350,$20.174092,10.5000000%,current,
"AA",2220802-194,$25.000000,4 Years,2024-05-10,2025-02-08,$4.970576,$21.541091,9.5800000%,current,
"AA",2217522-339,$25.000000,4 Years,2024-05-10,2025-02-08,$4.884250,$21.483875,8.6800000%,current,
"AA",2214992-247,$25.000000,5 Years,2024-05-10,2025-01-08,$26.385450,$0.000000,10.3800000%,paid,
"AA",2214980-302,$25.000000,3 Years,2024-05-10,2025-02-08,$6.160250,$19.989219,7.5000000%,current,
"AA",2220532-224,$25.000000,4 Years,2024-05-09,2025-02-07,$5.021850,$21.574517,10.1100000%,current,
"AA",2214767-264,$25.000000,3 Years,2024-05-09,2025-02-07,$6.160307,$19.989161,7.5000000%,current,
"AA",2220208-371,$25.000000,2 Years,2024-05-08,2025-02-06,$8.719587,$17.003000,5.0000000%,current,
"AA",2220070-123,$25.000000,5 Years,2024-05-08,2025-02-06,$4.225938,$22.438993,10.3800000%,current,
"AA",2219443-52,$25.000000,2 Years,2024-05-07,2025-02-03,$9.176039,$17.278538,10.0000000%,current,
"AA",2215956-160,$25.000000,5 Years,2024-05-07,2025-02-03,$4.226160,$22.438818,10.3800000%,current,
"AA",2212754-76,$25.000000,4 Years,2024-05-06,2025-02-02,$4.868938,$21.473708,8.5200000%,current,
"AA",2214297-118,$25.000000,2 Years,2024-05-03,2025-02-01,$8.991846,$17.168846,8.0000000%,current,
"AA",2213859-300,$25.000000,3 Years,2024-05-02,2025-01-30,$6.114738,$19.952833,7.0000000%,current,
"AA",2213775-182,$25.000000,3 Years,2024-05-02,2025-01-30,$26.344125,$0.000000,8.5500000%,current,
"AA",2213121-321,$25.000000,4 Years,2024-05-01,2025-01-29,$4.882975,$21.476150,8.6600000%,current,
"AA",2213115-377,$25.000000,3 Years,2024-05-01,2025-01-29,$6.207294,$20.014338,8.0000000%,current,
"AA",2213112-162,$25.000000,5 Years,2024-05-01,2025-01-29,$4.086950,$22.343300,8.9700000%,current,
"AA",2210651-273,$25.000000,4 Years,2024-05-01,2025-01-29,$5.029355,$21.571306,10.1800000%,current,
"AA",2210648-90,$25.000000,5 Years,2024-05-01,2025-01-29,$4.122303,$22.365987,9.3300000%,current,
"AA",2211594-102,$25.000000,2 Years,2024-04-30,2024-12-02,$25.698667,$0.000000,6.9900000%,paid,
"AA",2209166-157,$25.000000,2 Years,2024-04-30,2024-06-26,$25.240284,$0.000000,6.9900000%,paid,
"AA",2214136-227,$25.000000,3 Years,2024-04-29,2025-02-25,$6.207275,$20.014350,8.0000000%,current,
"AA",2210427-131,$25.000000,5 Years,2024-04-29,2025-02-25,$4.107719,$22.356344,9.1800000%,current,
"AA",2213524-106,$25.000000,4 Years,2024-04-25,2025-02-23,$4.971407,$21.533812,9.5800000%,current,
"AA",2208567-394,$25.000000,3 Years,2024-04-22,2024-11-18,$25.776600,$0.000000,7.0000000%,paid,
"AA",2208534-308,$25.000000,3 Years,2024-04-22,2025-02-18,$6.881181,$19.305014,7.0000000%,current,
"AA",2208528-181,$25.000000,3 Years,2024-04-22,2025-02-18,$6.985300,$19.372340,8.0000000%,current,
"AA",2208243-111,$25.000000,2 Years,2024-04-19,2025-02-17,$10.224475,$16.210550,9.0100000%,current,
"AA",2207817-136,$25.000000,4 Years,2024-04-18,2025-01-28,$5.042480,$21.500708,9.5800000%,current,
"AA",2207637-187,$25.000000,5 Years,2024-04-18,2025-02-16,$4.657600,$22.038675,9.5000000%,current,
"AA",2205221-235,$25.000000,5 Years,2024-04-18,2025-02-16,$4.624370,$22.017680,9.2000000%,current,
"A",2209414-462,$25.000000,3 Years,2024-04-12,2025-02-10,$7.137644,$19.469433,9.4500000%,current,
"AA",2205468-494,$25.000000,3 Years,2024-04-12,2025-02-15,$12.385425,$13.537950,7.0000000%,current,
"AA",2203166-351,$25.000000,5 Years,2024-04-12,2025-02-10,$4.547106,$21.968530,8.5000000%,current,
"AA",2208709-277,$25.000000,2 Years,2024-04-11,2025-02-09,$10.016363,$16.093673,6.9900000%,current,
"AA",2208706-246,$25.000000,2 Years,2024-04-11,2025-02-09,$10.119962,$16.152288,8.0000000%,current,
"AA",2202434-242,$25.000000,5 Years,2024-04-11,2025-02-09,$4.622063,$22.016375,9.1800000%,current,
"AA",2202431-168,$25.000000,3 Years,2024-04-11,2025-02-09,$6.985313,$19.372333,8.0000000%,current,
"AA",2208013-163,$25.000000,3 Years,2024-04-10,2025-02-08,$7.170469,$19.490031,9.7600000%,current,
"AA",2204202-220,$25.000000,3 Years,2024-04-10,2025-02-08,$7.107000,$19.450150,9.1600000%,current,
"AA",2203842-74,$25.000000,3 Years,2024-04-10,2024-08-08,$25.447733,$0.000000,7.0000000%,paid,
"AA",2201453-163,$25.000000,3 Years,2024-04-10,2025-02-08,$6.933094,$19.338750,7.5000000%,current,
"AA",2201342-154,$25.000000,2 Years,2024-04-09,2025-02-05,$10.016321,$16.093679,6.9900000%,current,
"AA",2202777-228,$25.000000,2 Years,2024-04-08,2025-02-04,$9.813880,$15.977840,5.0000000%,current,
"AA",2206288-264,$25.000000,4 Years,2024-04-05,2025-02-03,$5.479709,$21.012583,8.5200000%,current,
"AA",2206285-132,$25.000000,4 Years,2024-04-05,2025-02-03,$5.479550,$21.012700,8.5200000%,current,
"AA",2206282-245,$25.000000,2 Years,2024-04-05,2025-02-15,$10.008800,$16.153717,6.9900000%,current,
"A",2205922-589,$25.000000,5 Years,2024-04-05,2025-02-03,$4.903580,$22.188011,11.6800000%,current,
"AA",2199338-307,$25.000000,5 Years,2024-04-04,2025-02-02,$4.722375,$22.078875,10.0800000%,current,
"AA",2199131-105,$25.000000,2 Years,2024-04-04,2025-02-02,$10.016150,$16.093900,6.9900000%,current,
"AA",2202913-89,$25.000000,4 Years,2024-03-29,2025-01-27,$5.593821,$21.087286,9.5800000%,current,
"A",2199273-175,$25.000000,4 Years,2024-03-29,2024-04-27,$0.000000,$25.000000,9.2000000%,chargeoff,
"AA",2199228-687,$25.000000,3 Years,2024-03-29,2025-01-27,$6.881142,$19.305667,7.0000000%,current,
"AA",2199225-110,$25.000000,3 Years,2024-03-29,2025-02-02,$7.089307,$19.475962,9.0100000%,current,
"AA",2196650-345,$25.000000,5 Years,2024-03-29,2025-01-30,$4.787833,$22.144517,10.6800000%,current,
"A",2197902-180,$25.000000,5 Years,2024-03-27,2025-02-25,$4.940230,$22.210327,12.0000000%,current,
"A",2195378-293,$25.000000,5 Years,2024-03-27,2025-02-25,$4.854416,$22.159771,11.2500000%,current,
"AA",2197014-372,$25.000000,3 Years,2024-03-25,2025-02-21,$7.763767,$18.726217,8.0000000%,current,
"AA",2199925-336,$25.000000,5 Years,2024-03-22,2025-02-20,$5.285549,$21.765517,10.3800000%,current,
"AA",2196186-300,$25.000000,3 Years,2024-03-22,2025-02-20,$7.763647,$18.726341,8.0000000%,current,
"AA",2196183-327,$25.000000,3 Years,2024-03-22,2025-02-21,$7.535258,$18.586492,6.0200000%,current,
"AA",2196177-289,$25.000000,3 Years,2024-03-22,2025-02-25,$6.981683,$19.404833,8.0000000%,current,
"AA",2196159-154,$25.000000,2 Years,2024-03-22,2025-02-20,$11.656900,$14.869075,9.0100000%,current,
"AA",2193620-189,$25.000000,4 Years,2024-03-22,2025-02-20,$6.217133,$20.635567,9.5800000%,current,
"AA",2193617-317,$25.000000,5 Years,2024-03-22,2025-02-20,$5.136697,$21.673946,9.1800000%,current,
"AA",2193614-458,$25.000000,2 Years,2024-03-22,2024-08-20,$25.588610,$0.000000,6.9900000%,paid,
"AA",2193599-349,$25.000000,3 Years,2024-03-22,2025-02-20,$7.625117,$18.638850,6.8000000%,current,
"AA",2195412-160,$25.000000,4 Years,2024-03-21,2025-02-19,$6.217105,$20.635553,9.5800000%,current,
"AA",2192273-159,$25.000000,3 Years,2024-03-20,2025-02-21,$7.802323,$18.769206,8.3500000%,current,
"AA",2193270-217,$25.000000,2 Years,2024-03-15,2024-04-13,$25.003435,$0.000000,5.0000000%,paid,
"AA",2193267-323,$25.000000,2 Years,2024-03-15,2025-01-27,$11.207761,$14.652185,5.0000000%,current,
"AA",2193264-571,$25.000000,5 Years,2024-03-15,2025-02-13,$5.136719,$21.673906,9.1800000%,current,
"AA",2190650-149,$25.000000,3 Years,2024-03-15,2025-02-15,$26.407833,$0.000000,8.0000000%,paid,
"AA",2196403-217,$25.000000,3 Years,2024-03-14,2025-02-12,$7.659641,$18.660734,7.1000000%,current,
"AA",2196124-349,$25.000000,2 Years,2024-03-14,2025-02-12,$11.133090,$15.073360,6.9900000%,current,
"AA",2192463-191,$25.000000,2 Years,2024-03-14,2025-02-12,$10.908145,$14.952016,5.0000000%,current,
"AA",2190362-382,$25.000000,5 Years,2024-03-14,2024-09-12,$26.010040,$0.000000,10.0800000%,paid,
"AA",2195893-130,$25.000000,2 Years,2024-03-13,2024-08-11,$25.456650,$0.000000,5.0000000%,paid,
"AA",2189645-315,$25.000000,3 Years,2024-03-13,2025-02-11,$7.898967,$18.810295,9.1600000%,current,
"AA",2188934-162,$25.000000,4 Years,2024-03-12,2025-02-22,$6.225200,$20.755525,9.7300000%,current,
"AA",2188928-285,$25.000000,3 Years,2024-03-12,2025-02-08,$7.881485,$18.799379,9.0100000%,current,
"AA",2194300-157,$25.000000,3 Years,2024-03-08,2025-02-06,$7.951750,$18.842775,9.6100000%,current,
"AA",2189580-156,$25.000000,4 Years,2024-03-07,2025-02-05,$6.253167,$20.658433,9.8800000%,current,
"AA",2187077-205,$25.000000,5 Years,2024-03-07,2025-02-05,$5.697138,$21.632417,11.4600000%,current,
"AA",2192734-207,$25.000000,4 Years,2024-03-06,2025-02-15,$6.114354,$20.652917,8.7900000%,current,
"AA",2188995-46,$25.000000,4 Years,2024-03-06,2025-02-04,$6.216964,$20.635714,9.5800000%,current,
"AA",2188644-131,$25.000000,2 Years,2024-03-05,2025-02-01,$13.360333,$12.407479,5.0000000%,current,
"AA",2191474-327,$25.000000,2 Years,2024-03-04,2025-01-31,$17.349017,$8.406050,5.0000000%,current,
"AA",2191459-407,$25.000000,3 Years,2024-03-04,2025-02-03,$7.747541,$18.331667,6.0200000%,current,
"AA",2187795-374,$25.000000,5 Years,2024-03-04,2025-01-29,$5.013456,$21.581941,8.1600000%,current,
"AA",2185244-299,$25.000000,2 Years,2024-03-04,2025-01-29,$10.909464,$14.944152,5.0000000%,current,
"AA",2191198-513,$25.000000,5 Years,2024-03-01,2025-01-28,$5.580878,$21.211329,9.1800000%,current,
"AA",2187552-390,$25.000000,3 Years,2024-03-01,2025-01-28,$7.649540,$18.642480,7.0000000%,current,
"AA",2187441-272,$25.000000,3 Years,2024-03-01,2025-01-28,$7.765125,$18.713833,8.0000000%,current,
"AA",2184842-224,$25.000000,2 Years,2024-03-01,2025-01-27,$9.801083,$16.054417,5.0000000%,current,
"AA",2184743-114,$25.000000,3 Years,2024-03-01,2024-10-28,$5.445950,$20.931200,9.6100000%,late,late_61_to_90
"AA",2190694-108,$25.000000,4 Years,2024-02-29,2025-01-27,$6.347094,$20.698906,10.6400000%,current,
"AA",2186712-131,$25.000000,3 Years,2024-02-29,2025-01-27,$7.649610,$18.642417,7.0000000%,current,
"AA",2183153-168,$25.000000,2 Years,2024-02-27,2025-02-23,$10.909522,$14.944091,5.0000000%,current,
"AA",2188810-252,$25.000000,4 Years,2024-02-26,2025-02-22,$6.596857,$20.013089,7.7100000%,current,
"AA",2188792-249,$25.000000,3 Years,2024-02-26,2025-02-22,$8.391843,$17.970422,6.8000000%,current,
"AA",2185326-455,$25.000000,3 Years,2024-02-26,2024-11-17,$25.642270,$0.000000,6.8000000%,paid,
"AA",2185317-596,$25.000000,3 Years,2024-02-26,2025-02-22,$7.626566,$18.628117,6.8000000%,current,
"AA",2185311-654,$25.000000,3 Years,2024-02-26,2025-02-22,$8.293683,$17.910617,6.0200000%,current,
"AA",2182439-222,$25.000000,3 Years,2024-02-26,2025-02-22,$7.688237,$18.698500,7.5000000%,current,
"AA",2181764-208,$25.000000,3 Years,2024-02-23,2025-02-21,$8.480432,$18.023977,7.5000000%,current,
"AA",2180783-74,$25.000000,5 Years,2024-02-22,2025-02-20,$5.775594,$21.386875,10.0800000%,current,
"AA",2185726-233,$25.000000,2 Years,2024-02-20,2025-02-15,$12.004738,$13.912350,5.0000000%,current,
"AA",2185294-210,$25.000000,3 Years,2024-02-16,2025-02-14,$8.391889,$17.970389,6.8000000%,current,
"AA",2182029-293,$25.000000,4 Years,2024-02-16,2025-02-14,$7.119617,$20.329550,11.6500000%,current,
"AA",2181900-232,$25.000000,3 Years,2024-02-16,2025-02-14,$8.391889,$17.970375,6.8000000%,current,
"AA",2181891-574,$25.000000,3 Years,2024-02-16,2025-02-14,$8.379167,$17.984358,6.8000000%,current,
"AA",2181882-124,$25.000000,4 Years,2024-02-16,2025-02-14,$6.702425,$20.079150,8.5200000%,current,
"AA",2181867-89,$25.000000,4 Years,2024-02-16,2025-02-14,$6.842111,$20.164833,9.5800000%,current,
"AA",2178782-173,$25.000000,2 Years,2024-02-16,2024-12-14,$26.480130,$0.000000,9.0100000%,paid,
